id,jour,ordre conditions,ordre histoires,condition,histoire,nbSyll,nbPauses,meanPauses,varPauses,SpeechRate,ArticulationRate,SRAR,SpeakingDuration,FileDuration,SDFD,meanIPU,varIPU,meanDeb,varDeb
6,2,c 2103,s 3021,0,2,316,24,0.6039999999999984,0.03753066666666632,3.751899696048632,4.5318953648462585,0.8278875379939211,69.72800000000002,84.224,0.8278875379939212,2.7891200000000014,3.647461785600001,3.6919999999999997,0.29700266666666664
6,2,c 2103,s 3021,3,1,323,15,0.6485333333333336,0.025493048888889334,4.0399239543726235,4.5995670995671,0.8783269961977186,70.22399999999999,79.952,0.8783269961977185,4.389,7.673143000000001,4.025714285714286,0.11791020408163264
6,2,c 2103,s 3021,2,3,313,25,0.6079999999999997,0.08970239999999947,3.7685417068002307,4.612709266682385,0.8169909458678483,67.85600000000001,83.05600000000001,0.8169909458678482,2.609846153846154,2.7378082840236675,3.791891891891892,0.23317750182615046
6,1,c 2103,s 3021,3,1,359,26,0.6658461538461539,0.11157813017751501,3.7881985480330913,4.634889485643462,0.8173223028870505,77.456,94.768,0.8173223028870505,2.9790769230769234,2.4965714556213006,3.814117647058823,0.21038892733564013
7,2,c 1023,s 1320,1,1,496,40,0.5855999999999985,0.05080063999999973,3.9057578430137325,4.7891240537617765,0.8155474360589647,103.56800000000007,126.99200000000002,0.8155474360589647,2.5260487804878067,3.3917651683521672,3.8461538461538467,0.15838264299802765
7,1,c 1023,s 1320,2,2,576,46,0.4434782608695648,0.01423207561436697,3.9695666556400915,4.6189376443418,0.85941118094608,124.70400000000004,145.10400000000004,0.85941118094608,2.6532765957446816,4.391612668175646,3.974814814814814,0.07669903978052124
7,1,c 1023,s 1320,3,0,735,48,0.5023333333333327,0.026322555555555502,4.104861049057278,4.743649318463444,0.8653382182110626,154.94400000000005,179.056,0.8653382182110626,3.1621224489795923,3.929544556434822,4.084615384615384,0.1558579881656805
7,2,c 1023,s 1320,3,0,654,49,0.5763265306122464,0.06323189337775954,3.8304751194827102,4.589602515158322,0.8345984443819694,142.49599999999992,170.736,0.8345984443819694,2.849919999999999,4.610443673600005,3.83167701863354,0.22551830562092512
7,2,c 1023,s 1320,0,3,431,35,0.5376000000000009,0.05889755428571427,3.846565757532486,4.622876265659861,0.8320719691560756,93.23199999999996,112.048,0.8320719691560756,2.589777777777777,3.46885906172839,3.8009803921568626,0.13931276432141484
7,1,c 1023,s 1320,1,1,584,51,0.5167058823529412,0.02849424682814285,3.92557539255754,4.770618219840545,0.8228651322865133,122.41599999999998,148.76799999999997,0.8228651322865133,2.354153846153846,3.3173861301775145,3.8724637681159426,0.22489392984667086
7,2,c 1023,s 1320,2,2,574,45,0.5564444444444437,0.054464158024691234,3.813244047619047,4.587009333844776,0.8313137755102041,125.13600000000002,150.52800000000002,0.8313137755102041,2.728000000000001,3.904798608695654,3.7642857142857142,0.33015306122448984
7,1,c 1023,s 1320,0,3,508,35,0.4457142857142877,0.01900460408163269,3.9786967418546357,4.5324768022840844,0.8778195488721799,112.07999999999996,127.68000000000002,0.8778195488721799,3.113333333333332,4.477402666666672,3.9632478632478625,0.09377748557235735
8,1,c 0231,s 0132,0,0,342,50,0.8275200000000003,0.1668407296,2.704326923076923,4.019368183527642,0.6728238866396761,85.08800000000001,126.46400000000001,0.6728238866396761,1.668392156862745,1.9925040030757402,2.61551724137931,0.20682818073721757
8,2,c 0231,s 0132,0,0,468,62,0.784516129032258,0.08169676586888597,3.0679672750157336,4.513192408578922,0.679777637927418,103.69600000000003,152.54399999999998,0.679777637927418,1.6492698412698414,1.3404265779793416,3.0783216783216782,0.25862095946012026
8,1,c 0231,s 0132,2,1,379,60,0.8549333333333322,0.15503672888888934,2.6369253033507736,4.100311580405051,0.6431036402092848,92.43200000000009,143.728,0.6431036402092848,1.5152786885245917,1.3001807256113962,2.636567164179104,0.2897822454889731
8,2,c 0231,s 0132,3,3,510,91,0.8353406593406589,0.2040714773578069,2.570564516129032,4.167211400183029,0.6168548387096776,122.38400000000004,198.4,0.6168548387096776,1.3302608695652178,0.9941180189035927,2.525925925925926,0.4362061532431904
8,1,c 0231,s 0132,3,3,462,63,0.8162539682539687,0.161820379944571,2.9207970867893995,4.327787769784174,0.674893789196844,106.75199999999997,158.176,0.6748937891968438,1.6679999999999995,1.0442879999999999,2.8844594594594595,0.31023146457268075
8,1,c 0231,s 0132,1,2,538,74,0.7277837837837833,0.06995887216946704,2.976980965028774,4.24076176062555,0.7019920318725102,126.86400000000005,180.72,0.7019920318725102,1.6915200000000004,1.9068351829333372,2.9444444444444446,0.23545159194282
8,2,c 0231,s 0132,1,2,419,69,0.8382608695652178,0.17295372904851972,2.61169841428144,4.084139114160949,0.6394734217612446,102.59199999999998,160.43200000000002,0.6394734217612444,1.4655999999999998,0.927125211428571,2.5715231788079476,0.5074672163501601
8,2,c 0231,s 0132,2,1,524,79,0.7842025316455701,0.1191047691075141,2.8675247351370285,4.3383229566830055,0.6609753961999824,120.78399999999998,182.736,0.6609753961999824,1.5097999999999998,0.9314447600000004,2.857803468208093,0.29249690935213335
9,1,c 2031,s 3210,3,1,240,32,0.7834999999999999,0.22195974999999957,3.119151590767311,4.626773596545342,0.6741526304845082,51.87200000000001,76.944,0.6741526304845082,1.571878787878788,0.8813386519742878,3.0181818181818185,0.1596694214876033
